ID CUSTOMER;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
5811IWXYM;Female;0;Yes;Yes;52;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);10125;53011;No
7044YAACC;Male;1;Yes;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;702;28035;No
8189XRIKE;Female;1;No;No;32;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;9095;289795;No
1506YJTYT;Male;0;Yes;Yes;45;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Credit card (automatic);7385;3371;No
4123DVHPH;Male;0;Yes;No;9;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8805;8013;No
6425YQLLO;Female;1;Yes;No;66;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);10595;697525;Yes
5442UTCVD;Male;0;No;Yes;3;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;9185;25705;Yes
2228BZDEE;Female;0;No;No;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;201;107945;No
7734DBOAI;Female;0;Yes;Yes;1;No;No phone service;DSL;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;401;401;Yes
2789CZANW;Female;0;Yes;Yes;64;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);1103;69973;No
2091RFFBA;Female;1;No;No;31;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;739;221715;Yes
2114MGINA;Female;0;No;No;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;898;11291;Yes
7596LDUXP;Female;0;No;No;12;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;One year;Yes;Credit card (automatic);8515;97905;No
3740RLMVT;Male;1;Yes;No;67;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);6095;41194;No
4489SNOJF;Female;0;Yes;Yes;35;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;Month-to-month;No;Electronic check;7225;256855;Yes
2192OZITF;Female;0;No;No;45;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Two year;No;Mailed check;7355;33491;No
5651CPDND;Male;0;No;No;10;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;46;4921;No
2186QZEYA;Female;1;No;No;29;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);5855;171895;No
1131ALZWV;Female;0;No;No;24;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);246;60525;No
7729XBTWX;Male;0;Yes;Yes;66;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1975;13445;No
9134WYRVP;Male;0;No;No;51;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;One year;No;Mailed check;8635;426715;No
3284SVCRO;Female;0;Yes;No;45;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;255;112105;No
9732OUYRN;Female;0;Yes;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19;9187;No
0559CKHUS;Female;0;Yes;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1955;5218;No
2931SVLTV;Male;0;Yes;Yes;40;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1101;44691;No
6899PPEEA;Female;1;No;No;37;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9655;35803;Yes
7504UWHNB;Male;0;No;No;25;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;6975;172935;No
2582FFFZR;Female;0;No;No;22;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;506;10733;No
8908NMQTX;Male;0;No;No;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);656;45665;No
2187LZGPL;Female;0;No;No;7;No;No phone service;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);401;2933;Yes
1431AIDJQ;Male;0;Yes;Yes;33;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);821;26031;No
6288LBEAR;Female;0;No;No;23;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;791;178375;No
4597NUCQV;Male;1;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;10125;244015;Yes
9019QVLZD;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;7955;7955;Yes
8413YNHNV;Male;0;No;No;69;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;9065;63221;No
5808TOTXO;Female;0;No;Yes;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2055;574;No
4369NYSCF;Male;0;No;No;56;Yes;No;DSL;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);7575;428465;No
6333YDVLT;Male;0;No;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);110;713865;No
5324KTGCG;Male;0;Yes;No;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;2085;153975;No
5599HVLTW;Female;1;No;No;14;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);8035;10581;No
7394LWLYN;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7015;1238;No
3707LRWZD;Female;0;No;No;32;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;One year;No;Electronic check;8405;278185;Yes
6873UDNLD;Male;0;No;No;40;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;6745;2731;No
2700LUEVA;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2075;2075;No
1455ESIQH;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;891;891;Yes
0958YHXGP;Female;0;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;699;4973;No
1101SSWAG;Female;0;Yes;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;511;71115;No
2979SXESE;Female;0;Yes;Yes;17;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;944;16072;Yes
4013TLDHQ;Male;0;No;No;19;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;7825;149095;Yes
5743KHMNA;Male;0;No;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2555;18981;No
4194FJARJ;Female;0;Yes;Yes;54;Yes;Yes;DSL;Yes;No;No;Yes;No;No;Two year;No;Bank transfer (automatic);60;327395;No
5325UWTWJ;Male;0;Yes;No;31;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);9055;292975;No
3969GYXEL;Female;0;No;No;11;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;764;8387;No
9208OLGAQ;Female;1;No;No;18;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8495;144365;No
3244CQPHU;Female;1;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);1101;77467;No
2674MLXMN;Female;1;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);9965;695115;No
9708HPXWZ;Male;1;No;No;5;No;No phone service;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;No;Credit card (automatic);454;21475;No
6992TKNYO;Male;0;Yes;No;38;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);69;266945;No
4468YDOVK;Male;0;No;Yes;5;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);4865;2352;No
3754DXMRT;Male;1;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;4415;9265;Yes
5792JALQC;Female;1;No;No;52;Yes;Yes;DSL;Yes;No;Yes;No;No;No;Two year;No;Bank transfer (automatic);5985;310325;No
7130VTEWQ;Female;1;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7575;60625;Yes
2200DSAAL;Female;0;No;No;68;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;8065;53302;No
4302ZYFEL;Male;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2055;14031;No
9351LZYGF;Female;0;Yes;No;42;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);664;27278;No
4366CTOUZ;Female;0;No;No;50;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Mailed check;1002;503845;No
6121VZNQB;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;191;191;Yes
7903CMPEY;Male;1;Yes;No;1;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;803;803;Yes
1518OMDIK;Male;0;Yes;No;33;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);4455;14626;No
6671NGWON;Female;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2035;1506;No
0595ITUDF;Male;0;Yes;Yes;64;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;918;59605;No
6996KNSML;Female;0;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;749;749;Yes
1955IBMMB;Male;0;No;No;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);202;11923;No
0096BXERS;Female;0;Yes;No;6;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;5035;31455;No
3806YAZOV;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;188;56;No
7998ZLXWN;Female;0;Yes;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2045;3308;No
6253WRFHY;Male;0;Yes;Yes;13;Yes;No;DSL;No;No;No;No;Yes;Yes;One year;Yes;Electronic check;6475;87735;No
9133AYJZG;Female;0;No;No;23;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);987;22491;No
2675OTVVJ;Male;1;Yes;No;31;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;No;Electronic check;8945;280765;No
8680CGLTP;Male;0;No;No;29;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Electronic check;5875;16962;No
8430TWCBX;Female;0;Yes;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);207;103205;No
5018GWURO;Female;0;Yes;No;56;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);856;49028;No
6741QRLUP;Female;0;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);803;499535;No
4737HOBAX;Male;0;Yes;No;63;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);798;503405;No
0537QYZZN;Male;1;Yes;Yes;24;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;7985;185775;No
3340QBBFM;Male;1;Yes;No;36;Yes;No;DSL;No;No;Yes;Yes;No;No;One year;No;Credit card (automatic);541;199285;No
1704NRWYE;Female;1;No;No;9;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8085;75165;Yes
2592SEIFQ;Male;0;No;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;2475;6695;Yes
8200KLNYW;Female;0;Yes;No;21;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Mailed check;809;171495;No
3372CDXFJ;Male;0;Yes;Yes;13;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);245;3436;No
4781ZXYGU;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);2015;2015;No
7632YUTXB;Female;0;Yes;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2005;5201;No
2718YSKCS;Male;0;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);196;138745;No
9896UYMIE;Male;0;No;No;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);1143;73837;No
0853NWIFK;Female;0;No;No;45;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;1003;448395;No
8212CRQXP;Female;0;Yes;No;22;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);80;170645;No
6980CDGFC;Female;0;Yes;No;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);2085;13274;No
7691XVTZH;Female;0;Yes;No;68;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Two year;Yes;Bank transfer (automatic);8995;59743;No
2520SGTTA;Female;0;Yes;Yes;0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20;;No
7481ATQQS;Female;1;No;No;49;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);9085;451585;Yes
2277VWCNI;Female;1;No;No;4;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;4875;17985;No
1088CNNKB;Male;0;Yes;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;No;Credit card (automatic);80;50402;No
8642GVWRF;Female;0;Yes;No;2;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);797;165;Yes
1930BZLHI;Male;0;No;No;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;2035;4227;No
3400ESFUW;Male;0;Yes;Yes;55;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic);5755;30464;Yes
5868YTYKS;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2025;2025;No
3525DVKFN;Female;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;194;35805;No
1482OXZSY;Male;0;No;No;30;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1004;293625;No
0377JBKKT;Male;0;Yes;Yes;22;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;5795;12718;No
5778BVOFB;Female;0;No;No;9;Yes;No;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);595;53005;No
3373YZZYM;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;192;192;No
2057ZBLPD;Female;0;Yes;No;21;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;865;18087;Yes
0228MAUWC;Male;0;No;No;19;Yes;Yes;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;5955;11446;No
5502RLUYV;Female;0;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10395;74469;Yes
0023HGHWL;Male;1;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;251;251;Yes
7663YJHSN;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);10395;75569;No
4915BFSXL;Male;0;Yes;Yes;70;Yes;Yes;DSL;Yes;No;Yes;No;Yes;No;Two year;No;Credit card (automatic);6895;48587;No
3086RUCRN;Female;0;No;No;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);1031;6595;No
5215LNLDJ;Female;0;Yes;Yes;7;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;247;14905;No
7576JMYWV;Female;1;Yes;Yes;46;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1102;49721;No
9039RBEEE;Male;0;No;No;39;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);4895;188085;Yes
0257KXZGU;Female;0;Yes;Yes;32;Yes;Yes;DSL;No;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);6245;204555;No
1307ATKGB;Male;0;No;No;24;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8955;218715;No
8417FMLZI;Male;0;Yes;Yes;6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);8355;47755;Yes
3714XPXBW;Female;0;No;No;37;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);789;297695;No
1850AKQEP;Male;0;No;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2035;1787;No
2824DXNKN;Female;0;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;No;Yes;No;Two year;Yes;Bank transfer (automatic);7145;502585;No
5227JSCFE;Male;1;Yes;No;71;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);4635;33534;No
0848ZGQIJ;Female;0;Yes;No;16;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);9465;146115;No
3621CHYVB;Female;0;Yes;No;57;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);499;27824;No
8042RNLKO;Male;0;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2545;169915;No
1792UXAFY;Female;1;No;No;17;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;8915;14969;Yes
5372FBKBN;Female;0;No;Yes;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2075;4522;No
0420TXVSG;Male;0;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Credit card (automatic);661;442845;No
6217TOWGS;Female;0;Yes;No;17;Yes;Yes;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);754;132255;No
0515YPMCW;Male;0;No;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7045;7045;Yes
0378XSZPU;Male;0;Yes;No;58;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;No;Credit card (automatic);603;35638;Yes
1045LTCYT;Female;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2105;13975;No
1544JJMYL;Male;0;No;No;27;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Credit card (automatic);6935;19273;No
4636JGAAI;Male;0;Yes;No;34;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Mailed check;8885;300025;No
6874SGLHU;Male;0;No;No;30;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);97;30213;No
5951AOFIH;Male;0;No;No;33;Yes;No;DSL;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);664;22454;No
4729XKASR;Male;0;No;Yes;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;2475;2475;Yes
3059NGMXB;Male;0;Yes;Yes;14;Yes;Yes;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;No;Mailed check;692;94465;No
8652YHIYU;Female;0;No;Yes;16;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;One year;Yes;Credit card (automatic);795;12642;No
5278PNYOX;Female;0;No;No;49;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);10065;491775;No
